subid,subage,condition,trial,agent,novel,familiar,pick,position_novel,pick_src,correct,rt,test_date,experimenter,keep_drop,sex,dob,age_num,check_age
190328_5_me,2,basic_me,2,Bear,t09,duck,duck,right,http://langcog.stanford.edu/expts/spin/experiments/kids/images/duck.png,0,6404,2019-03-28,MM,keep,M,2016-08-23,2.5945205479452054,TRUE
190328_5_me,2,basic_me,3,Tiger,t04,apple,t04,left,http://langcog.stanford.edu/expts/spin/experiments/kids/images/t04.png,1,6208,2019-03-28,MM,keep,M,2016-08-23,2.5945205479452054,TRUE
190328_5_me,2,basic_me,4,Mouse,t01,pawn,pawn,right,http://langcog.stanford.edu/expts/spin/experiments/kids/images/pawn.png,0,8141,2019-03-28,MM,keep,M,2016-08-23,2.5945205479452054,TRUE
190328_5_me,2,basic_me,5,Dog,t16,carrot,carrot,right,http://langcog.stanford.edu/expts/spin/experiments/kids/images/carrot.png,0,6433,2019-03-28,MM,keep,M,2016-08-23,2.5945205479452054,TRUE
190328_5_me,2,basic_me,6,Frog,t20,plug,plug,right,http://langcog.stanford.edu/expts/spin/experiments/kids/images/plug.png,0,7956,2019-03-28,MM,keep,M,2016-08-23,2.5945205479452054,TRUE
190328_5_me,2,basic_me,7,Beaver,t21,garlic,t21,left,http://langcog.stanford.edu/expts/spin/experiments/kids/images/t21.png,1,6330,2019-03-28,MM,keep,M,2016-08-23,2.5945205479452054,TRUE
190328_5_me,2,basic_me,8,Cat,t03,horseshoe,horseshoe,right,http://langcog.stanford.edu/expts/spin/experiments/kids/images/horseshoe.png,0,5189,2019-03-28,MM,keep,M,2016-08-23,2.5945205479452054,TRUE
190328_5_me,2,basic_me,9,Monkey,t19,barrel,t19,left,http://langcog.stanford.edu/expts/spin/experiments/kids/images/t19.png,1,5054,2019-03-28,MM,keep,M,2016-08-23,2.5945205479452054,TRUE
190328_5_me,2,basic_me,10,Bunny,t14,papaya,papaya,right,http://langcog.stanford.edu/expts/spin/experiments/kids/images/papaya.png,0,5533,2019-03-28,MM,keep,M,2016-08-23,2.5945205479452054,TRUE
190328_5_me,2,basic_me,11,Elephant,t11,kite,t11,left,http://langcog.stanford.edu/expts/spin/experiments/kids/images/t11.png,1,5540,2019-03-28,MM,keep,M,2016-08-23,2.5945205479452054,TRUE
190328_5_me,2,basic_me,12,Pig,t02,bread,t02,left,http://langcog.stanford.edu/expts/spin/experiments/kids/images/t02.png,1,6054,2019-03-28,MM,keep,M,2016-08-23,2.5945205479452054,TRUE
190328_6_me,2,basic_me,train1,Elephant,car,t13,car,left,http://langcog.stanford.edu/expts/spin/experiments/kids/images/car.png,1,7795,2019-03-28,MM,keep,F,2016-08-07,2.638356164383562,TRUE
190328_6_me,2,basic_me,train2,Pig,ball,t10,ball,right,http://langcog.stanford.edu/expts/spin/experiments/kids/images/ball.png,1,5075,2019-03-28,MM,keep,F,2016-08-07,2.638356164383562,TRUE
190328_6_me,2,basic_me,1,Mouse,t16,carrot,t16,left,http://langcog.stanford.edu/expts/spin/experiments/kids/images/t16.png,1,6395,2019-03-28,MM,keep,F,2016-08-07,2.638356164383562,TRUE
190328_6_me,2,basic_me,2,Tiger,t04,duck,t04,right,http://langcog.stanford.edu/expts/spin/experiments/kids/images/t04.png,1,6724,2019-03-28,MM,keep,F,2016-08-07,2.638356164383562,TRUE
190328_6_me,2,basic_me,3,Bunny,t11,horseshoe,horseshoe,left,http://langcog.stanford.edu/expts/spin/experiments/kids/images/horseshoe.png,0,11507,2019-03-28,MM,keep,F,2016-08-07,2.638356164383562,TRUE
190328_6_me,2,basic_me,4,Dog,t08,apple,apple,left,http://langcog.stanford.edu/expts/spin/experiments/kids/images/apple.png,0,17919,2019-03-28,MM,keep,F,2016-08-07,2.638356164383562,TRUE
190328_6_me,2,basic_me,5,Cat,t17,garlic,t17,right,http://langcog.stanford.edu/expts/spin/experiments/kids/images/t17.png,1,6745,2019-03-28,MM,keep,F,2016-08-07,2.638356164383562,TRUE
190328_6_me,2,basic_me,6,Beaver,t20,plug,plug,right,http://langcog.stanford.edu/expts/spin/experiments/kids/images/plug.png,0,9746,2019-03-28,MM,keep,F,2016-08-07,2.638356164383562,TRUE
190328_6_me,2,basic_me,7,Frog,t19,pawn,pawn,right,http://langcog.stanford.edu/expts/spin/experiments/kids/images/pawn.png,0,7531,2019-03-28,MM,keep,F,2016-08-07,2.638356164383562,TRUE
190328_6_me,2,basic_me,8,Monkey,t12,barrel,t12,left,http://langcog.stanford.edu/expts/spin/experiments/kids/images/t12.png,1,5941,2019-03-28,MM,keep,F,2016-08-07,2.638356164383562,TRUE
190328_6_me,2,basic_me,9,Pig,t21,papaya,papaya,right,http://langcog.stanford.edu/expts/spin/experiments/kids/images/papaya.png,0,5898,2019-03-28,MM,keep,F,2016-08-07,2.638356164383562,TRUE
190328_6_me,2,basic_me,10,Bear,t09,kite,kite,right,http://langcog.stanford.edu/expts/spin/experiments/kids/images/kite.png,0,11472,2019-03-28,MM,keep,F,2016-08-07,2.638356164383562,TRUE
190328_6_me,2,basic_me,11,Sheep,t01,bread,t01,left,http://langcog.stanford.edu/expts/spin/experiments/kids/images/t01.png,1,6559,2019-03-28,MM,keep,F,2016-08-07,2.638356164383562,TRUE
190328_6_me,2,basic_me,12,Elephant,t02,eggplant,t02,left,http://langcog.stanford.edu/expts/spin/experiments/kids/images/t02.png,1,11488,2019-03-28,MM,keep,F,2016-08-07,2.638356164383562,TRUE
190328_7_me,2,basic_me,train1,Elephant,car,t13,car,left,http://langcog.stanford.edu/expts/spin/experiments/kids/images/car.png,1,6323,2019-03-28,MM,keep,F,2016-08-01,2.654794520547945,TRUE
190328_7_me,2,basic_me,train2,Pig,ball,t10,ball,right,http://langcog.stanford.edu/expts/spin/experiments/kids/images/ball.png,1,6452,2019-03-28,MM,keep,F,2016-08-01,2.654794520547945,TRUE
190328_7_me,2,basic_me,1,Beaver,t14,papaya,t14,right,http://langcog.stanford.edu/expts/spin/experiments/kids/images/t14.png,1,8066,2019-03-28,MM,keep,F,2016-08-01,2.654794520547945,TRUE
190328_7_me,2,basic_me,2,Monkey,t08,plug,plug,left,http://langcog.stanford.edu/expts/spin/experiments/kids/images/plug.png,0,7036,2019-03-28,MM,keep,F,2016-08-01,2.654794520547945,TRUE
190328_7_me,2,basic_me,3,Cat,t20,apple,t20,left,http://langcog.stanford.edu/expts/spin/experiments/kids/images/t20.png,1,7824,2019-03-28,MM,keep,F,2016-08-01,2.654794520547945,TRUE
190328_7_me,2,basic_me,4,Sheep,t19,barrel,t19,left,http://langcog.stanford.edu/expts/spin/experiments/kids/images/t19.png,1,7324,2019-03-28,MM,keep,F,2016-08-01,2.654794520547945,TRUE
190328_7_me,2,basic_me,5,Dog,t09,eggplant,t09,left,http://langcog.stanford.edu/expts/spin/experiments/kids/images/t09.png,1,6056,2019-03-28,MM,keep,F,2016-08-01,2.654794520547945,TRUE
190328_7_me,2,basic_me,6,Frog,t01,pawn,pawn,right,http://langcog.stanford.edu/expts/spin/experiments/kids/images/pawn.png,0,6704,2019-03-28,MM,keep,F,2016-08-01,2.654794520547945,TRUE
190328_7_me,2,basic_me,7,Elephant,t21,duck,t21,right,http://langcog.stanford.edu/expts/spin/experiments/kids/images/t21.png,1,10870,2019-03-28,MM,keep,F,2016-08-01,2.654794520547945,TRUE
190328_7_me,2,basic_me,8,Pig,t17,horseshoe,horseshoe,right,http://langcog.stanford.edu/expts/spin/experiments/kids/images/horseshoe.png,0,8386,2019-03-28,MM,keep,F,2016-08-01,2.654794520547945,TRUE
190328_7_me,2,basic_me,9,Mouse,t03,bread,t03,right,http://langcog.stanford.edu/expts/spin/experiments/kids/images/t03.png,1,10796,2019-03-28,MM,keep,F,2016-08-01,2.654794520547945,TRUE
190328_7_me,2,basic_me,10,Bunny,t07,kite,t07,right,http://langcog.stanford.edu/expts/spin/experiments/kids/images/t07.png,1,6618,2019-03-28,MM,keep,F,2016-08-01,2.654794520547945,TRUE
190328_7_me,2,basic_me,11,Tiger,t11,garlic,t11,left,http://langcog.stanford.edu/expts/spin/experiments/kids/images/t11.png,1,6055,2019-03-28,MM,keep,F,2016-08-01,2.654794520547945,TRUE
190328_7_me,2,basic_me,12,Bear,t15,carrot,t15,left,http://langcog.stanford.edu/expts/spin/experiments/kids/images/t15.png,1,6078,2019-03-28,MM,keep,F,2016-08-01,2.654794520547945,TRUE
190328_8_me,2,basic_me,train1,Elephant,car,t13,car,left,http://langcog.stanford.edu/expts/spin/experiments/kids/images/car.png,1,99808,2019-03-28,MM,keep,M,2017-03-05,2.063013698630137,TRUE
190328_8_me,2,basic_me,train2,Pig,ball,t10,ball,right,http://langcog.stanford.edu/expts/spin/experiments/kids/images/ball.png,1,5573,2019-03-28,MM,keep,M,2017-03-05,2.063013698630137,TRUE
190328_8_me,2,basic_me,1,Dog,t02,bread,t02,right,http://langcog.stanford.edu/expts/spin/experiments/kids/images/t02.png,1,21951,2019-03-28,MM,keep,M,2017-03-05,2.063013698630137,TRUE
190328_8_me,2,basic_me,2,Frog,t01,carrot,t01,right,http://langcog.stanford.edu/expts/spin/experiments/kids/images/t01.png,1,76411,2019-03-28,MM,keep,M,2017-03-05,2.063013698630137,TRUE
190328_8_me,2,basic_me,3,Bunny,t12,apple,t12,right,http://langcog.stanford.edu/expts/spin/experiments/kids/images/t12.png,1,33560,2019-03-28,MM,keep,M,2017-03-05,2.063013698630137,TRUE
190328_8_me,2,basic_me,4,Sheep,t17,horseshoe,t17,right,http://langcog.stanford.edu/expts/spin/experiments/kids/images/t17.png,1,7640,2019-03-28,MM,keep,M,2017-03-05,2.063013698630137,TRUE
190328_8_me,2,basic_me,5,Elephant,t16,plug,plug,left,http://langcog.stanford.edu/expts/spin/experiments/kids/images/plug.png,0,7961,2019-03-28,MM,keep,M,2017-03-05,2.063013698630137,TRUE
190328_8_me,2,basic_me,6,Cat,t20,duck,t20,right,http://langcog.stanford.edu/expts/spin/experiments/kids/images/t20.png,1,7180,2019-03-28,MM,keep,M,2017-03-05,2.063013698630137,TRUE
190328_8_me,2,basic_me,7,Mouse,t15,kite,t15,right,http://langcog.stanford.edu/expts/spin/experiments/kids/images/t15.png,1,7338,2019-03-28,MM,keep,M,2017-03-05,2.063013698630137,TRUE
190328_8_me,2,basic_me,8,Beaver,t03,papaya,papaya,left,http://langcog.stanford.edu/expts/spin/experiments/kids/images/papaya.png,0,11086,2019-03-28,MM,keep,M,2017-03-05,2.063013698630137,TRUE
190328_8_me,2,basic_me,9,Pig,t08,eggplant,eggplant,left,http://langcog.stanford.edu/expts/spin/experiments/kids/images/eggplant.png,0,7356,2019-03-28,MM,keep,M,2017-03-05,2.063013698630137,TRUE
190328_8_me,2,basic_me,10,Monkey,t09,pawn,pawn,left,http://langcog.stanford.edu/expts/spin/experiments/kids/images/pawn.png,0,7771,2019-03-28,MM,keep,M,2017-03-05,2.063013698630137,TRUE
190328_8_me,2,basic_me,11,Tiger,t14,barrel,barrel,left,http://langcog.stanford.edu/expts/spin/experiments/kids/images/barrel.png,0,13350,2019-03-28,MM,keep,M,2017-03-05,2.063013698630137,TRUE
190328_8_me,2,basic_me,12,Bear,t11,garlic,garlic,left,http://langcog.stanford.edu/expts/spin/experiments/kids/images/garlic.png,0,6471,2019-03-28,MM,keep,M,2017-03-05,2.063013698630137,TRUE
190328_9_me,4,basic_me,train1,Elephant,car,t13,car,left,http://langcog.stanford.edu/expts/spin/experiments/kids/images/car.png,1,6040,2019-03-28,MM,keep,F,2014-08-29,4.580821917808219,TRUE
190328_9_me,4,basic_me,train2,Pig,ball,t10,ball,right,http://langcog.stanford.edu/expts/spin/experiments/kids/images/ball.png,1,5927,2019-03-28,MM,keep,F,2014-08-29,4.580821917808219,TRUE
190328_9_me,4,basic_me,1,Beaver,t01,papaya,t01,right,http://langcog.stanford.edu/expts/spin/experiments/kids/images/t01.png,1,6319,2019-03-28,MM,keep,F,2014-08-29,4.580821917808219,TRUE
190328_9_me,4,basic_me,2,Bear,t21,bread,t21,right,http://langcog.stanford.edu/expts/spin/experiments/kids/images/t21.png,1,6095,2019-03-28,MM,keep,F,2014-08-29,4.580821917808219,TRUE
190328_9_me,4,basic_me,3,Sheep,t19,apple,t19,right,http://langcog.stanford.edu/expts/spin/experiments/kids/images/t19.png,1,5847,2019-03-28,MM,keep,F,2014-08-29,4.580821917808219,TRUE
190328_9_me,4,basic_me,4,Mouse,t02,horseshoe,horseshoe,left,http://langcog.stanford.edu/expts/spin/experiments/kids/images/horseshoe.png,0,7439,2019-03-28,MM,keep,F,2014-08-29,4.580821917808219,TRUE
190328_9_me,4,basic_me,5,Cat,t08,pawn,pawn,left,http://langcog.stanford.edu/expts/spin/experiments/kids/images/pawn.png,0,5129,2019-03-28,MM,keep,F,2014-08-29,4.580821917808219,TRUE
190328_9_me,4,basic_me,6,Tiger,t09,carrot,t09,right,http://langcog.stanford.edu/expts/spin/experiments/kids/images/t09.png,1,6241,2019-03-28,MM,keep,F,2014-08-29,4.580821917808219,TRUE
190328_9_me,4,basic_me,7,Pig,t16,duck,t16,left,http://langcog.stanford.edu/expts/spin/experiments/kids/images/t16.png,1,5093,2019-03-28,MM,keep,F,2014-08-29,4.580821917808219,TRUE
190328_9_me,4,basic_me,8,Frog,t20,eggplant,t20,left,http://langcog.stanford.edu/expts/spin/experiments/kids/images/t20.png,1,5526,2019-03-28,MM,keep,F,2014-08-29,4.580821917808219,TRUE
190328_9_me,4,basic_me,9,Dog,t07,barrel,barrel,right,http://langcog.stanford.edu/expts/spin/experiments/kids/images/barrel.png,0,6177,2019-03-28,MM,keep,F,2014-08-29,4.580821917808219,TRUE
190328_9_me,4,basic_me,10,Elephant,t04,plug,t04,left,http://langcog.stanford.edu/expts/spin/experiments/kids/images/t04.png,1,5901,2019-03-28,MM,keep,F,2014-08-29,4.580821917808219,TRUE
190328_9_me,4,basic_me,11,Bunny,t15,garlic,t15,right,http://langcog.stanford.edu/expts/spin/experiments/kids/images/t15.png,1,6404,2019-03-28,MM,keep,F,2014-08-29,4.580821917808219,TRUE
190328_9_me,4,basic_me,12,Monkey,t17,kite,t17,left,http://langcog.stanford.edu/expts/spin/experiments/kids/images/t17.png,1,5203,2019-03-28,MM,keep,F,2014-08-29,4.580821917808219,TRUE
190328_10_me,4,basic_me,train1,Elephant,car,t13,car,left,http://langcog.stanford.edu/expts/spin/experiments/kids/images/car.png,1,11880,2019-03-28,MM,keep,F,2014-10-27,4.419178082191781,TRUE
190328_10_me,4,basic_me,train2,Pig,ball,t10,ball,right,http://langcog.stanford.edu/expts/spin/experiments/kids/images/ball.png,1,10260,2019-03-28,MM,keep,F,2014-10-27,4.419178082191781,TRUE
190328_10_me,4,basic_me,1,Frog,t15,barrel,barrel,left,http://langcog.stanford.edu/expts/spin/experiments/kids/images/barrel.png,0,11948,2019-03-28,MM,keep,F,2014-10-27,4.419178082191781,TRUE
190328_10_me,4,basic_me,2,Monkey,t11,bread,t11,right,http://langcog.stanford.edu/expts/spin/experiments/kids/images/t11.png,1,10840,2019-03-28,MM,keep,F,2014-10-27,4.419178082191781,TRUE
190328_10_me,4,basic_me,3,Mouse,t12,plug,t12,left,http://langcog.stanford.edu/expts/spin/experiments/kids/images/t12.png,1,10630,2019-03-28,MM,keep,F,2014-10-27,4.419178082191781,TRUE
190328_10_me,4,basic_me,4,Beaver,t20,eggplant,t20,right,http://langcog.stanford.edu/expts/spin/experiments/kids/images/t20.png,1,7777,2019-03-28,MM,keep,F,2014-10-27,4.419178082191781,TRUE
190328_10_me,4,basic_me,5,Pig,t21,pawn,t21,right,http://langcog.stanford.edu/expts/spin/experiments/kids/images/t21.png,1,9414,2019-03-28,MM,keep,F,2014-10-27,4.419178082191781,TRUE
190328_10_me,4,basic_me,6,Cat,t01,garlic,t01,left,http://langcog.stanford.edu/expts/spin/experiments/kids/images/t01.png,1,9091,2019-03-28,MM,keep,F,2014-10-27,4.419178082191781,TRUE
190328_10_me,4,basic_me,7,Bear,t14,kite,t14,left,http://langcog.stanford.edu/expts/spin/experiments/kids/images/t14.png,1,8409,2019-03-28,MM,keep,F,2014-10-27,4.419178082191781,TRUE
190328_10_me,4,basic_me,8,Elephant,t02,horseshoe,t02,right,http://langcog.stanford.edu/expts/spin/experiments/kids/images/t02.png,1,8662,2019-03-28,MM,keep,F,2014-10-27,4.419178082191781,TRUE
190328_10_me,4,basic_me,9,Dog,t04,carrot,t04,left,http://langcog.stanford.edu/expts/spin/experiments/kids/images/t04.png,1,8822,2019-03-28,MM,keep,F,2014-10-27,4.419178082191781,TRUE
190328_10_me,4,basic_me,10,Bunny,t17,apple,t17,left,http://langcog.stanford.edu/expts/spin/experiments/kids/images/t17.png,1,9199,2019-03-28,MM,keep,F,2014-10-27,4.419178082191781,TRUE
190328_10_me,4,basic_me,11,Sheep,t08,papaya,t08,right,http://langcog.stanford.edu/expts/spin/experiments/kids/images/t08.png,1,8052,2019-03-28,MM,keep,F,2014-10-27,4.419178082191781,TRUE
190328_10_me,4,basic_me,12,Tiger,t16,duck,t16,right,http://langcog.stanford.edu/expts/spin/experiments/kids/images/t16.png,1,9200,2019-03-28,MM,keep,F,2014-10-27,4.419178082191781,TRUE
190328_11_me,4,basic_me,train1,Elephant,car,t13,car,left,http://langcog.stanford.edu/expts/spin/experiments/kids/images/car.png,1,6730,2019-03-28,MM,keep,F,2014-10-27,4.419178082191781,TRUE
190328_11_me,4,basic_me,train2,Pig,ball,t10,ball,right,http://langcog.stanford.edu/expts/spin/experiments/kids/images/ball.png,1,5608,2019-03-28,MM,keep,F,2014-10-27,4.419178082191781,TRUE
190328_11_me,4,basic_me,1,Cat,t16,bread,t16,left,http://langcog.stanford.edu/expts/spin/experiments/kids/images/t16.png,1,6556,2019-03-28,MM,keep,F,2014-10-27,4.419178082191781,TRUE
190328_11_me,4,basic_me,2,Monkey,t12,eggplant,t12,left,http://langcog.stanford.edu/expts/spin/experiments/kids/images/t12.png,1,7777,2019-03-28,MM,keep,F,2014-10-27,4.419178082191781,TRUE
190328_11_me,4,basic_me,3,Sheep,t03,carrot,t03,right,http://langcog.stanford.edu/expts/spin/experiments/kids/images/t03.png,1,5643,2019-03-28,MM,keep,F,2014-10-27,4.419178082191781,TRUE
190328_11_me,4,basic_me,4,Beaver,t09,apple,t09,left,http://langcog.stanford.edu/expts/spin/experiments/kids/images/t09.png,1,6858,2019-03-28,MM,keep,F,2014-10-27,4.419178082191781,TRUE
190328_11_me,4,basic_me,5,Bear,t19,kite,t19,left,http://langcog.stanford.edu/expts/spin/experiments/kids/images/t19.png,1,7289,2019-03-28,MM,keep,F,2014-10-27,4.419178082191781,TRUE
190328_11_me,4,basic_me,6,Elephant,t11,horseshoe,t11,right,http://langcog.stanford.edu/expts/spin/experiments/kids/images/t11.png,1,8758,2019-03-28,MM,keep,F,2014-10-27,4.419178082191781,TRUE
190328_11_me,4,basic_me,7,Frog,t15,garlic,t15,left,http://langcog.stanford.edu/expts/spin/experiments/kids/images/t15.png,1,5793,2019-03-28,MM,keep,F,2014-10-27,4.419178082191781,TRUE
190328_11_me,4,basic_me,8,Mouse,t04,pawn,t04,left,http://langcog.stanford.edu/expts/spin/experiments/kids/images/t04.png,1,5835,2019-03-28,MM,keep,F,2014-10-27,4.419178082191781,TRUE
190328_11_me,4,basic_me,9,Bunny,t02,duck,t02,right,http://langcog.stanford.edu/expts/spin/experiments/kids/images/t02.png,1,6584,2019-03-28,MM,keep,F,2014-10-27,4.419178082191781,TRUE
190328_11_me,4,basic_me,10,Dog,t14,plug,t14,right,http://langcog.stanford.edu/expts/spin/experiments/kids/images/t14.png,1,6594,2019-03-28,MM,keep,F,2014-10-27,4.419178082191781,TRUE
190328_11_me,4,basic_me,11,Tiger,t01,papaya,t01,right,http://langcog.stanford.edu/expts/spin/experiments/kids/images/t01.png,1,8454,2019-03-28,MM,keep,F,2014-10-27,4.419178082191781,TRUE
190328_11_me,4,basic_me,12,Pig,t07,barrel,barrel,right,http://langcog.stanford.edu/expts/spin/experiments/kids/images/barrel.png,0,14488,2019-03-28,MM,keep,F,2014-10-27,4.419178082191781,TRUE
190404_1_me,2,basic_me,train1,Elephant,car,t13,car,left,http://langcog.stanford.edu/expts/spin/experiments/kids/images/car.png,1,6779,2019-04-04,MM,keep,F,2016-07-22,2.7013698630136984,TRUE
190404_1_me,2,basic_me,train2,Pig,ball,t10,ball,right,http://langcog.stanford.edu/expts/spin/experiments/kids/images/ball.png,1,5624,2019-04-04,MM,keep,F,2016-07-22,2.7013698630136984,TRUE
190404_1_me,2,basic_me,1,Bunny,t16,barrel,barrel,left,http://langcog.stanford.edu/expts/spin/experiments/kids/images/barrel.png,0,6817,2019-04-04,MM,keep,F,2016-07-22,2.7013698630136984,TRUE
190404_1_me,2,basic_me,2,Beaver,t12,garlic,t12,left,http://langcog.stanford.edu/expts/spin/experiments/kids/images/t12.png,1,6375,2019-04-04,MM,keep,F,2016-07-22,2.7013698630136984,TRUE
190404_1_me,2,basic_me,3,Mouse,t11,duck,t11,left,http://langcog.stanford.edu/expts/spin/experiments/kids/images/t11.png,1,8086,2019-04-04,MM,keep,F,2016-07-22,2.7013698630136984,TRUE
190404_1_me,2,basic_me,4,Sheep,t19,plug,t19,left,http://langcog.stanford.edu/expts/spin/experiments/kids/images/t19.png,1,5121,2019-04-04,MM,keep,F,2016-07-22,2.7013698630136984,TRUE
190404_1_me,2,basic_me,5,Dog,t17,bread,t17,right,http://langcog.stanford.edu/expts/spin/experiments/kids/images/t17.png,1,7623,2019-04-04,MM,keep,F,2016-07-22,2.7013698630136984,TRUE
190404_1_me,2,basic_me,6,Elephant,t15,eggplant,eggplant,right,http://langcog.stanford.edu/expts/spin/experiments/kids/images/eggplant.png,0,5592,2019-04-04,MM,keep,F,2016-07-22,2.7013698630136984,TRUE
190404_1_me,2,basic_me,7,Tiger,t08,papaya,t08,right,http://langcog.stanford.edu/expts/spin/experiments/kids/images/t08.png,1,6342,2019-04-04,MM,keep,F,2016-07-22,2.7013698630136984,TRUE
190404_1_me,2,basic_me,8,Monkey,t02,pawn,pawn,left,http://langcog.stanford.edu/expts/spin/experiments/kids/images/pawn.png,0,5612,2019-04-04,MM,keep,F,2016-07-22,2.7013698630136984,TRUE
190404_1_me,2,basic_me,9,Pig,t07,kite,kite,right,http://langcog.stanford.edu/expts/spin/experiments/kids/images/kite.png,0,5478,2019-04-04,MM,keep,F,2016-07-22,2.7013698630136984,TRUE
190404_1_me,2,basic_me,10,Frog,t21,apple,t21,left,http://langcog.stanford.edu/expts/spin/experiments/kids/images/t21.png,1,7525,2019-04-04,MM,keep,F,2016-07-22,2.7013698630136984,TRUE
190404_1_me,2,basic_me,11,Cat,t04,carrot,t04,right,http://langcog.stanford.edu/expts/spin/experiments/kids/images/t04.png,1,5612,2019-04-04,MM,keep,F,2016-07-22,2.7013698630136984,TRUE
190404_1_me,2,basic_me,12,Bear,t20,horseshoe,t20,right,http://langcog.stanford.edu/expts/spin/experiments/kids/images/t20.png,1,7656,2019-04-04,MM,keep,F,2016-07-22,2.7013698630136984,TRUE
190404_2_me,4,basic_me,train1,Elephant,car,t13,car,left,http://langcog.stanford.edu/expts/spin/experiments/kids/images/car.png,1,5580,2019-04-04,MM,keep,F,2014-09-09,4.5698630136986305,TRUE
190404_2_me,4,basic_me,train2,Pig,ball,t10,ball,right,http://langcog.stanford.edu/expts/spin/experiments/kids/images/ball.png,1,5131,2019-04-04,MM,keep,F,2014-09-09,4.5698630136986305,TRUE
